"id","idade","sexo","dependentes","escolaridade","estado_civil","salario_anual","tipo_cartao","meses_de_relacionamento","qtd_produtos","iteracoes_12m","meses_inativo_12m","limite_credito","valor_transacoes_12m","qtd_transacoes_12m"
"719,267,283.00","35.00","F","2.00","doutorado","casado","$40K - $60K","blue","27.00","6.00","0.00","1.00","1,953.11","4,598.82","71.00"
"780,684,933.00","49.00","M","3.00","ensino medio","na","$40K - $60K","blue","38.00","4.00","3.00","1.00","3,051.97","4,887.67","69.00"
"720,330,558.00","44.00","M","3.00","mestrado","casado","$80K - $120K","blue","25.00","5.00","3.00","2.00","25,256.83","2,048.90","40.00"
"720,784,833.00","48.00","F","3.00","mestrado","solteiro","na","blue","36.00","3.00","1.00","3.00","1,630.80","1,884.81","43.00"
"789,059,958.00","42.00","M","4.00","ensino medio","casado","$120K +","gold","30.00","6.00","4.00","2.00","34,516.98","3,574.79","75.00"
"797,138,883.00","43.00","M","4.00","na","casado","$40K - $60K","blue","37.00","3.00","3.00","2.00","10,800.52","3,966.79","77.00"
"721,448,283.00","39.00","F","1.00","mestrado","solteiro","menos que $40K","blue","26.00","3.00","1.00","3.00","1,876.62","2,579.51","47.00"
"710,552,733.00","42.00","M","5.00","na","casado","$60K - $80K","blue","36.00","2.00","2.00","3.00","4,963.18","2,335.60","40.00"
"742,778,358.00","44.00","M","1.00","mestrado","solteiro","$60K - $80K","blue","37.00","3.00","4.00","1.00","16,739.25","4,014.05","69.00"
"713,933,658.00","56.00","F","0.00","mestrado","solteiro","menos que $40K","blue","45.00","3.00","2.00","6.00","2,463.70","4,118.09","70.00"
"788,142,483.00","46.00","M","3.00","graduacao","solteiro","$80K - $120K","silver","38.00","3.00","1.00","3.00","34,516.45","4,699.50","73.00"
"789,705,408.00","50.00","M","2.00","graduacao","casado","$60K - $80K","blue","37.00","4.00","2.00","1.00","4,743.17","3,739.97","55.00"
"780,378,633.00","43.00","M","3.00","graduacao","na","$60K - $80K","blue","33.00","4.00","4.00","3.00","9,382.78","3,412.36","71.00"
"817,422,408.00","45.00","F","3.00","sem educacao formal","solteiro","menos que $40K","blue","30.00","3.00","3.00","2.00","2,059.49","4,110.40","71.00"
"781,297,983.00","58.00","M","2.00","na","divorciado","$60K - $80K","blue","52.00","6.00","3.00","2.00","20,410.38","3,525.80","78.00"
"710,671,608.00","39.00","F","2.00","mestrado","divorciado","menos que $40K","blue","31.00","5.00","4.00","3.00","6,798.62","3,961.14","69.00"
"719,967,708.00","44.00","F","2.00","na","solteiro","menos que $40K","blue","32.00","3.00","4.00","1.00","6,472.47","3,592.31","66.00"
"711,879,633.00","45.00","M","3.00","ensino medio","solteiro","menos que $40K","blue","29.00","4.00","2.00","1.00","2,766.80","4,480.37","70.00"
"716,444,733.00","55.00","F","2.00","mestrado","casado","menos que $40K","blue","46.00","5.00","4.00","3.00","1,438.99","4,271.48","79.00"
"718,460,958.00","49.00","F","2.00","graduacao","casado","menos que $40K","blue","35.00","3.00","4.00","3.00","3,283.25","4,498.94","64.00"
"789,953,733.00","46.00","F","3.00","mestrado","casado","menos que $40K","blue","37.00","5.00","3.00","1.00","2,470.32","4,519.04","78.00"
"770,278,833.00","43.00","M","4.00","na","casado","$120K +","blue","37.00","3.00","3.00","1.00","20,696.00","3,924.74","82.00"
"787,291,308.00","42.00","F","5.00","mestrado","casado","menos que $40K","blue","36.00","5.00","4.00","2.00","4,228.33","4,389.15","79.00"
"710,644,158.00","45.00","M","3.00","mestrado","na","$80K - $120K","blue","28.00","5.00","1.00","3.00","31,743.54","4,293.21","73.00"
"717,095,733.00","48.00","F","4.00","na","na","menos que $40K","blue","29.00","6.00","4.00","3.00","3,212.36","4,284.10","69.00"
"813,338,733.00","47.00","F","3.00","na","solteiro","na","blue","42.00","3.00","2.00","2.00","5,884.11","4,477.08","82.00"
"787,536,933.00","44.00","F","3.00","na","solteiro","menos que $40K","blue","33.00","6.00","3.00","2.00","1,724.88","4,768.31","80.00"
"714,384,783.00","59.00","F","1.00","mestrado","casado","menos que $40K","blue","36.00","2.00","3.00","3.00","2,468.94","2,017.48","37.00"
"713,847,858.00","49.00","F","3.00","mestrado","divorciado","menos que $40K","blue","36.00","3.00","3.00","3.00","1,438.75","1,849.39","43.00"
"809,809,008.00","47.00","F","5.00","mestrado","casado","menos que $40K","blue","42.00","5.00","2.00","1.00","3,111.63","4,570.13","68.00"
"719,446,833.00","58.00","F","1.00","ensino medio","casado","menos que $40K","blue","46.00","4.00","3.00","1.00","2,799.48","4,214.20","83.00"
"720,570,333.00","48.00","F","3.00","graduacao","casado","menos que $40K","blue","36.00","5.00","0.00","3.00","1,912.45","4,786.71","81.00"
"815,308,683.00","46.00","M","3.00","graduacao","casado","$80K - $120K","blue","41.00","4.00","1.00","3.00","18,927.57","3,101.28","54.00"
"810,875,958.00","51.00","F","3.00","mestrado","casado","menos que $40K","blue","46.00","1.00","3.00","4.00","2,016.93","2,473.95","44.00"
"717,775,608.00","51.00","M","2.00","doutorado","na","$80K - $120K","blue","43.00","4.00","0.00","2.00","4,830.38","4,850.15","80.00"
"718,766,058.00","56.00","M","2.00","mestrado","solteiro","$80K - $120K","blue","36.00","1.00","2.00","2.00","1,438.03","2,123.80","37.00"
"710,656,683.00","50.00","F","3.00","ensino medio","solteiro","menos que $40K","blue","36.00","4.00","1.00","3.00","1,986.92","4,442.97","64.00"
"768,390,708.00","47.00","M","2.00","na","solteiro","$80K - $120K","blue","41.00","6.00","1.00","1.00","2,877.24","4,006.66","68.00"
"713,263,758.00","53.00","F","1.00","graduacao","solteiro","menos que $40K","blue","45.00","3.00","2.00","2.00","2,312.55","5,085.50","78.00"
"754,564,308.00","46.00","F","3.00","mestrado","casado","$40K - $60K","blue","39.00","3.00","2.00","3.00","2,644.57","3,601.27","66.00"
"827,890,758.00","39.00","F","1.00","sem educacao formal","solteiro","menos que $40K","blue","35.00","5.00","0.00","3.00","2,062.52","3,785.81","63.00"
"779,945,508.00","50.00","F","1.00","mestrado","casado","menos que $40K","blue","35.00","5.00","2.00","2.00","3,510.27","3,808.68","81.00"
"720,807,183.00","55.00","M","2.00","mestrado","solteiro","$80K - $120K","blue","36.00","3.00","1.00","2.00","15,026.73","3,281.22","63.00"
"709,309,308.00","50.00","M","3.00","graduacao","na","$80K - $120K","blue","37.00","1.00","2.00","3.00","27,186.55","1,704.62","34.00"
"715,844,733.00","45.00","M","5.00","ensino medio","casado","$60K - $80K","blue","36.00","6.00","2.00","3.00","2,174.11","4,596.37","71.00"
"712,332,183.00","42.00","M","3.00","graduacao","solteiro","$80K - $120K","blue","36.00","6.00","0.00","1.00","29,535.38","3,934.02","74.00"
"790,123,983.00","50.00","F","2.00","ensino medio","solteiro","menos que $40K","blue","43.00","4.00","1.00","2.00","2,974.19","4,297.23","88.00"
"711,721,458.00","50.00","F","2.00","mestrado","na","menos que $40K","blue","36.00","5.00","2.00","2.00","1,438.41","2,329.24","43.00"
"716,860,233.00","51.00","F","3.00","sem educacao formal","casado","menos que $40K","blue","39.00","3.00","0.00","3.00","8,148.76","4,124.92","87.00"
"714,678,408.00","48.00","F","4.00","doutorado","casado","menos que $40K","blue","31.00","6.00","4.00","6.00","2,646.98","4,727.45","83.00"
"708,798,483.00","37.00","F","3.00","na","solteiro","na","blue","24.00","2.00","2.00","3.00","2,054.66","2,567.44","43.00"
"708,501,783.00","43.00","M","2.00","ensino medio","casado","$120K +","blue","36.00","6.00","4.00","2.00","34,516.86","1,868.06","40.00"
"713,645,883.00","37.00","F","1.00","ensino medio","solteiro","menos que $40K","blue","23.00","6.00","4.00","3.00","1,879.60","5,202.23","88.00"
"718,622,658.00","45.00","M","4.00","ensino medio","solteiro","$80K - $120K","blue","34.00","3.00","3.00","2.00","15,913.54","4,472.24","86.00"
"710,641,008.00","44.00","F","2.00","ensino medio","solteiro","menos que $40K","blue","36.00","5.00","4.00","3.00","8,685.20","2,473.66","56.00"
"718,547,358.00","60.00","F","2.00","sem educacao formal","na","$40K - $60K","blue","52.00","4.00","2.00","3.00","2,676.93","3,863.30","69.00"
"716,177,583.00","58.00","F","1.00","doutorado","solteiro","menos que $40K","blue","36.00","6.00","4.00","2.00","1,438.88","4,722.60","89.00"
"713,417,433.00","42.00","M","2.00","mestrado","solteiro","$40K - $60K","blue","28.00","3.00","3.00","1.00","1,711.19","4,496.19","77.00"
"713,043,183.00","61.00","M","0.00","ensino medio","solteiro","$40K - $60K","blue","48.00","3.00","4.00","2.00","2,572.44","4,313.20","84.00"
"719,328,858.00","56.00","M","4.00","ensino medio","casado","$60K - $80K","blue","43.00","6.00","6.00","2.00","4,535.93","2,342.22","40.00"
"718,501,983.00","44.00","M","2.00","mestrado","casado","$60K - $80K","blue","36.00","5.00","1.00","6.00","5,950.00","4,682.68","89.00"
"803,800,533.00","39.00","M","1.00","na","solteiro","$40K - $60K","blue","33.00","3.00","4.00","3.00","2,088.54","2,866.82","59.00"
"771,790,083.00","43.00","F","3.00","na","casado","menos que $40K","silver","32.00","4.00","2.00","3.00","10,466.55","4,116.91","64.00"
"712,817,808.00","39.00","M","2.00","mestrado","casado","$60K - $80K","blue","23.00","5.00","1.00","2.00","4,761.75","2,045.77","53.00"
"811,697,958.00","50.00","F","4.00","na","casado","menos que $40K","blue","45.00","4.00","4.00","1.00","1,488.21","4,451.33","65.00"
"817,089,408.00","44.00","M","2.00","graduacao","casado","$60K - $80K","blue","27.00","3.00","2.00","1.00","19,114.46","4,413.28","69.00"
"803,406,558.00","30.00","F","1.00","sem educacao formal","solteiro","na","blue","24.00","3.00","4.00","5.00","7,536.10","4,189.87","86.00"
"717,297,708.00","47.00","F","1.00","mestrado","solteiro","na","blue","37.00","6.00","3.00","3.00","2,441.70","4,439.36","74.00"
"808,756,458.00","47.00","M","3.00","mestrado","casado","$80K - $120K","blue","42.00","6.00","3.00","3.00","13,189.02","3,821.79","83.00"
"718,352,358.00","49.00","F","3.00","doutorado","casado","menos que $40K","blue","35.00","3.00","2.00","3.00","1,914.69","2,687.65","41.00"
"780,638,958.00","42.00","F","2.00","mestrado","divorciado","$40K - $60K","blue","31.00","6.00","1.00","2.00","2,468.81","4,483.61","77.00"
"721,026,033.00","57.00","F","1.00","na","solteiro","menos que $40K","blue","44.00","4.00","2.00","3.00","2,564.50","2,673.84","43.00"
"719,894,433.00","43.00","F","4.00","na","casado","menos que $40K","blue","24.00","6.00","3.00","2.00","1,679.40","2,492.04","43.00"
"812,493,033.00","44.00","F","3.00","ensino medio","solteiro","$40K - $60K","blue","37.00","4.00","1.00","1.00","3,410.52","5,102.42","63.00"
"718,256,658.00","45.00","F","3.00","sem educacao formal","casado","menos que $40K","blue","38.00","6.00","1.00","5.00","2,728.52","4,554.49","75.00"
"711,421,233.00","51.00","M","3.00","ensino medio","solteiro","$60K - $80K","blue","43.00","5.00","3.00","3.00","7,119.98","4,969.70","84.00"
"710,335,983.00","57.00","F","0.00","ensino medio","divorciado","menos que $40K","blue","36.00","5.00","3.00","1.00","3,532.78","4,297.98","64.00"
"720,108,783.00","60.00","F","1.00","sem educacao formal","solteiro","na","blue","50.00","6.00","3.00","3.00","7,459.12","4,328.50","68.00"
"818,259,558.00","64.00","F","0.00","mestrado","solteiro","menos que $40K","blue","56.00","4.00","3.00","2.00","2,294.21","3,951.26","79.00"
"708,511,983.00","37.00","M","3.00","mestrado","casado","$80K - $120K","blue","18.00","5.00","2.00","3.00","1,663.49","3,950.53","82.00"
"708,838,908.00","49.00","F","3.00","na","solteiro","$40K - $60K","blue","42.00","4.00","4.00","3.00","5,129.05","3,192.26","61.00"
"778,720,533.00","53.00","F","4.00","mestrado","casado","menos que $40K","blue","37.00","3.00","3.00","2.00","1,722.90","2,141.11","35.00"
"793,015,083.00","46.00","F","4.00","mestrado","casado","na","blue","40.00","5.00","4.00","3.00","2,586.07","4,481.87","77.00"
"821,336,133.00","50.00","F","2.00","ensino medio","solteiro","menos que $40K","blue","46.00","5.00","2.00","3.00","8,708.18","3,927.97","60.00"
"713,905,608.00","56.00","F","3.00","na","solteiro","menos que $40K","blue","50.00","5.00","2.00","2.00","8,869.14","3,270.82","63.00"
"779,164,608.00","45.00","F","3.00","mestrado","casado","menos que $40K","blue","34.00","6.00","3.00","2.00","2,641.95","4,224.13","77.00"
"714,835,833.00","43.00","M","4.00","ensino medio","divorciado","$80K - $120K","blue","36.00","3.00","2.00","3.00","34,516.20","4,192.14","73.00"
"823,863,033.00","52.00","M","2.00","na","casado","$80K - $120K","silver","48.00","6.00","1.00","6.00","34,516.74","4,254.13","73.00"
"713,321,508.00","47.00","F","3.00","na","solteiro","menos que $40K","blue","36.00","3.00","4.00","1.00","1,965.17","4,579.57","87.00"
"708,992,733.00","50.00","F","0.00","ensino medio","casado","menos que $40K","blue","36.00","4.00","2.00","3.00","1,513.58","4,759.52","98.00"
"709,488,108.00","42.00","M","4.00","graduacao","solteiro","$40K - $60K","blue","36.00","5.00","3.00","2.00","10,543.70","1,841.17","39.00"
"716,094,333.00","49.00","M","1.00","mestrado","solteiro","$80K - $120K","blue","42.00","6.00","1.00","2.00","17,764.31","2,750.81","57.00"
"778,567,983.00","50.00","F","2.00","mestrado","solteiro","$40K - $60K","blue","43.00","4.00","3.00","1.00","1,438.08","4,512.64","77.00"
"712,178,883.00","49.00","F","2.00","graduacao","solteiro","$40K - $60K","blue","36.00","3.00","1.00","2.00","6,371.76","3,592.16","79.00"
"717,490,008.00","43.00","M","4.00","mestrado","divorciado","$80K - $120K","blue","36.00","5.00","1.00","1.00","19,188.21","4,282.35","52.00"
"718,282,983.00","60.00","M","0.00","graduacao","na","menos que $40K","blue","47.00","6.00","3.00","3.00","3,076.36","4,522.51","75.00"
"747,208,083.00","49.00","M","4.00","mestrado","solteiro","$40K - $60K","blue","42.00","3.00","2.00","3.00","2,822.42","4,344.24","68.00"
"820,276,908.00","42.00","F","4.00","graduacao","casado","$40K - $60K","blue","37.00","3.00","1.00","3.00","4,139.64","2,232.75","41.00"
"719,960,133.00","42.00","M","3.00","graduacao","solteiro","$80K - $120K","silver","26.00","3.00","2.00","2.00","34,516.47","3,910.61","68.00"
"711,062,958.00","43.00","M","3.00","mestrado","solteiro","$120K +","blue","23.00","5.00","2.00","2.00","4,121.09","3,462.86","49.00"
"714,917,583.00","42.00","F","2.00","doutorado","na","menos que $40K","silver","36.00","6.00","2.00","1.00","10,074.46","3,338.85","65.00"
"767,256,933.00","43.00","M","5.00","sem educacao formal","casado","$60K - $80K","blue","36.00","6.00","4.00","2.00","2,621.81","4,852.62","85.00"
"712,568,358.00","47.00","M","1.00","ensino medio","casado","$60K - $80K","blue","29.00","3.00","2.00","2.00","3,394.35","3,115.65","69.00"
"789,182,358.00","56.00","M","1.00","sem educacao formal","solteiro","$80K - $120K","blue","45.00","3.00","2.00","1.00","17,628.89","3,991.12","76.00"
"716,989,683.00","56.00","M","2.00","doutorado","solteiro","$80K - $120K","blue","48.00","4.00","3.00","3.00","4,480.50","3,331.52","74.00"
"827,968,383.00","43.00","F","3.00","ensino medio","na","menos que $40K","blue","39.00","5.00","2.00","3.00","3,370.19","4,084.79","70.00"
"819,647,358.00","38.00","M","2.00","na","solteiro","$60K - $80K","blue","33.00","2.00","2.00","3.00","12,871.76","2,414.00","53.00"
"788,966,958.00","47.00","F","1.00","mestrado","casado","na","blue","34.00","3.00","2.00","2.00","3,112.85","4,613.50","86.00"
"789,502,308.00","57.00","F","3.00","na","solteiro","menos que $40K","blue","49.00","1.00","5.00","3.00","1,551.38","2,379.02","46.00"
"756,458,508.00","44.00","M","3.00","mestrado","solteiro","$60K - $80K","blue","37.00","5.00","3.00","2.00","1,682.64","3,309.51","67.00"
"714,643,983.00","42.00","F","1.00","ensino medio","casado","menos que $40K","blue","36.00","5.00","3.00","3.00","2,758.10","4,119.25","73.00"
"711,606,558.00","49.00","F","1.00","ensino medio","casado","menos que $40K","blue","39.00","5.00","2.00","2.00","1,909.20","4,697.89","83.00"
"824,155,458.00","48.00","M","2.00","ensino medio","casado","$80K - $120K","blue","44.00","5.00","2.00","1.00","11,332.51","4,674.41","72.00"
"710,445,183.00","44.00","M","5.00","doutorado","solteiro","$120K +","blue","31.00","5.00","2.00","1.00","7,567.33","4,076.23","60.00"
"802,834,158.00","42.00","M","4.00","na","casado","$60K - $80K","blue","36.00","3.00","2.00","2.00","6,743.55","1,934.09","30.00"
"712,038,258.00","48.00","M","4.00","na","solteiro","$80K - $120K","blue","36.00","3.00","3.00","3.00","32,838.07","2,538.81","42.00"
"712,864,683.00","42.00","F","3.00","doutorado","solteiro","menos que $40K","blue","30.00","2.00","3.00","3.00","1,438.50","1,693.58","37.00"
"813,971,283.00","43.00","M","4.00","na","casado","$80K - $120K","blue","38.00","5.00","2.00","1.00","2,510.13","3,623.05","63.00"
"764,211,033.00","50.00","F","3.00","sem educacao formal","na","menos que $40K","blue","43.00","6.00","1.00","2.00","3,199.27","4,483.21","87.00"
"721,424,583.00","35.00","F","1.00","ensino medio","casado","menos que $40K","blue","26.00","4.00","3.00","2.00","1,918.60","4,237.54","76.00"
"713,886,333.00","47.00","M","2.00","ensino medio","casado","$60K - $80K","blue","39.00","2.00","1.00","3.00","18,660.76","1,682.23","43.00"
"711,741,708.00","41.00","M","3.00","doutorado","na","$80K - $120K","blue","33.00","3.00","3.00","2.00","7,591.26","2,302.05","42.00"
"794,217,108.00","43.00","M","2.00","graduacao","solteiro","$120K +","blue","37.00","6.00","1.00","3.00","14,315.84","3,694.47","67.00"
"715,339,758.00","64.00","F","1.00","ensino medio","divorciado","na","blue","36.00","3.00","1.00","3.00","18,038.46","4,168.72","64.00"
"709,610,283.00","42.00","F","4.00","mestrado","solteiro","menos que $40K","blue","34.00","3.00","3.00","2.00","1,853.85","4,544.31","72.00"
"714,575,208.00","49.00","M","5.00","doutorado","solteiro","$40K - $60K","blue","43.00","3.00","1.00","1.00","4,951.10","4,192.43","62.00"
"716,758,908.00","46.00","M","3.00","sem educacao formal","solteiro","$120K +","blue","27.00","4.00","3.00","2.00","34,516.25","4,492.14","71.00"
"778,915,233.00","51.00","F","0.00","mestrado","casado","menos que $40K","blue","32.00","4.00","3.00","2.00","1,757.63","2,377.62","47.00"
"789,466,008.00","47.00","M","5.00","mestrado","casado","$60K - $80K","blue","38.00","5.00","4.00","3.00","24,033.22","3,578.68","75.00"
"716,635,758.00","38.00","F","2.00","na","solteiro","$40K - $60K","blue","29.00","5.00","2.00","3.00","3,276.53","4,345.38","68.00"
"771,819,258.00","52.00","M","1.00","na","casado","$120K +","blue","40.00","4.00","2.00","1.00","3,614.35","4,561.19","82.00"
"713,451,408.00","47.00","M","4.00","ensino medio","divorciado","$60K - $80K","blue","36.00","6.00","3.00","1.00","1,943.50","3,392.45","70.00"
"780,146,658.00","40.00","F","2.00","doutorado","casado","$40K - $60K","blue","25.00","2.00","4.00","2.00","3,795.98","1,633.96","32.00"
"711,675,108.00","43.00","F","3.00","mestrado","solteiro","menos que $40K","blue","30.00","3.00","1.00","3.00","4,075.61","3,956.88","71.00"
"755,467,683.00","48.00","F","1.00","mestrado","solteiro","menos que $40K","blue","41.00","6.00","4.00","2.00","3,001.57","2,403.05","42.00"
"792,864,858.00","47.00","M","4.00","na","na","menos que $40K","blue","37.00","6.00","3.00","3.00","5,726.54","2,311.39","58.00"
"713,009,208.00","54.00","F","3.00","mestrado","solteiro","menos que $40K","blue","44.00","3.00","3.00","2.00","2,077.63","4,292.99","66.00"
"772,231,233.00","41.00","F","2.00","mestrado","casado","menos que $40K","blue","30.00","6.00","4.00","2.00","2,157.93","4,250.10","85.00"
"720,510,333.00","40.00","F","3.00","graduacao","na","$40K - $60K","blue","20.00","6.00","2.00","2.00","2,037.78","4,574.71","84.00"
"780,199,233.00","33.00","M","2.00","doutorado","solteiro","$120K +","blue","23.00","5.00","1.00","1.00","14,914.49","4,478.61","87.00"
"711,700,158.00","47.00","F","2.00","ensino medio","solteiro","menos que $40K","blue","39.00","5.00","2.00","3.00","1,580.56","4,384.42","70.00"
"788,275,083.00","46.00","M","3.00","graduacao","casado","$60K - $80K","blue","38.00","5.00","4.00","3.00","15,483.52","4,678.13","80.00"
"708,804,633.00","44.00","F","2.00","doutorado","divorciado","menos que $40K","blue","36.00","1.00","2.00","2.00","1,916.22","2,888.09","39.00"
"714,479,358.00","51.00","M","3.00","mestrado","solteiro","$80K - $120K","blue","36.00","6.00","3.00","3.00","3,610.93","2,216.88","34.00"
"711,406,758.00","48.00","F","3.00","mestrado","casado","menos que $40K","blue","36.00","3.00","2.00","2.00","1,667.52","4,385.95","80.00"
"821,424,483.00","51.00","F","1.00","ensino medio","solteiro","menos que $40K","blue","47.00","4.00","1.00","3.00","1,438.24","4,242.06","70.00"
"769,438,608.00","48.00","F","1.00","mestrado","casado","menos que $40K","blue","42.00","3.00","2.00","3.00","1,942.71","2,522.38","42.00"
"822,068,583.00","48.00","F","4.00","sem educacao formal","solteiro","na","blue","44.00","4.00","0.00","3.00","2,231.16","3,946.65","48.00"
"711,371,208.00","50.00","F","4.00","graduacao","casado","na","blue","36.00","4.00","2.00","2.00","6,465.39","4,490.41","68.00"
"788,832,033.00","35.00","M","2.00","ensino medio","na","$40K - $60K","blue","19.00","4.00","3.00","3.00","8,599.35","3,015.42","64.00"
"713,452,533.00","35.00","F","4.00","mestrado","solteiro","menos que $40K","blue","22.00","6.00","3.00","3.00","1,438.33","3,427.58","64.00"
"720,212,508.00","51.00","F","1.00","mestrado","solteiro","menos que $40K","blue","37.00","4.00","4.00","3.00","4,402.92","3,325.73","76.00"
"717,825,033.00","50.00","M","0.00","na","divorciado","$60K - $80K","blue","36.00","3.00","2.00","3.00","5,444.81","4,509.64","80.00"
"779,926,608.00","50.00","F","2.00","ensino medio","casado","menos que $40K","blue","36.00","6.00","1.00","2.00","1,439.00","4,697.89","82.00"
"713,608,383.00","54.00","F","1.00","na","casado","menos que $40K","blue","40.00","1.00","4.00","1.00","1,438.89","1,632.05","36.00"
"710,125,608.00","45.00","F","5.00","na","solteiro","menos que $40K","blue","36.00","4.00","0.00","2.00","2,679.20","4,756.55","73.00"
"712,724,733.00","31.00","F","0.00","doutorado","solteiro","menos que $40K","blue","19.00","6.00","1.00","3.00","2,766.27","3,959.87","71.00"
"718,286,658.00","42.00","M","3.00","mestrado","solteiro","$60K - $80K","silver","22.00","5.00","1.00","3.00","25,293.96","4,059.32","80.00"
"714,195,108.00","45.00","F","2.00","doutorado","solteiro","na","blue","37.00","3.00","4.00","3.00","2,707.51","4,077.45","70.00"
"720,867,708.00","45.00","F","4.00","mestrado","na","menos que $40K","blue","33.00","1.00","2.00","3.00","1,748.73","2,335.66","41.00"
"752,573,508.00","45.00","F","3.00","ensino medio","solteiro","$40K - $60K","blue","26.00","3.00","4.00","2.00","4,034.64","3,718.29","72.00"
"768,661,758.00","53.00","M","0.00","sem educacao formal","divorciado","$120K +","blue","47.00","5.00","1.00","2.00","26,129.84","4,919.24","75.00"
"721,126,833.00","51.00","M","2.00","ensino medio","casado","$80K - $120K","blue","41.00","5.00","3.00","2.00","14,902.95","2,038.53","39.00"
"716,093,133.00","38.00","F","2.00","sem educacao formal","solteiro","$40K - $60K","blue","31.00","5.00","2.00","2.00","12,228.38","3,831.09","68.00"
"771,092,433.00","55.00","F","2.00","mestrado","solteiro","menos que $40K","blue","42.00","4.00","3.00","3.00","1,724.96","4,434.86","67.00"
"712,807,758.00","47.00","F","3.00","mestrado","solteiro","menos que $40K","blue","39.00","3.00","3.00","3.00","1,438.30","2,476.19","32.00"
"721,514,883.00","38.00","M","1.00","mestrado","solteiro","$80K - $120K","blue","25.00","5.00","1.00","0.00","16,665.88","4,657.93","78.00"
"824,140,908.00","52.00","M","3.00","sem educacao formal","solteiro","$120K +","blue","48.00","5.00","4.00","3.00","20,974.65","1,246.47","27.00"
"712,971,708.00","43.00","F","5.00","na","solteiro","menos que $40K","blue","26.00","6.00","3.00","0.00","3,139.99","4,648.03","80.00"
"716,471,508.00","54.00","M","2.00","na","solteiro","$120K +","blue","36.00","5.00","2.00","1.00","19,865.71","4,350.62","83.00"
"782,548,758.00","42.00","F","5.00","ensino medio","divorciado","menos que $40K","blue","36.00","5.00","3.00","2.00","2,069.57","5,668.69","82.00"
"720,444,408.00","35.00","F","1.00","graduacao","solteiro","menos que $40K","blue","25.00","2.00","4.00","2.00","2,231.99","2,576.89","42.00"
"717,389,433.00","62.00","F","0.00","ensino medio","solteiro","na","silver","51.00","3.00","4.00","1.00","33,371.65","3,638.02","67.00"
"714,292,533.00","48.00","F","3.00","graduacao","casado","menos que $40K","blue","36.00","4.00","2.00","1.00","2,544.54","3,593.72","64.00"
"709,585,758.00","41.00","M","4.00","ensino medio","solteiro","$120K +","blue","28.00","5.00","4.00","1.00","34,516.81","4,004.53","86.00"
"712,096,758.00","49.00","F","2.00","mestrado","na","$40K - $60K","blue","36.00","6.00","1.00","3.00","5,370.14","4,504.48","81.00"
"811,463,283.00","54.00","M","0.00","mestrado","solteiro","$80K - $120K","blue","42.00","3.00","1.00","1.00","22,437.23","3,283.73","50.00"
"789,358,908.00","53.00","F","3.00","graduacao","casado","menos que $40K","blue","43.00","3.00","2.00","2.00","3,573.15","2,562.60","36.00"
"718,146,258.00","51.00","M","2.00","mestrado","divorciado","$60K - $80K","blue","41.00","4.00","1.00","3.00","1,959.23","3,737.66","71.00"
"710,779,083.00","59.00","F","0.00","mestrado","casado","menos que $40K","blue","48.00","3.00","4.00","3.00","1,661.72","4,338.21","77.00"
"709,166,883.00","39.00","F","3.00","sem educacao formal","solteiro","na","blue","27.00","6.00","1.00","2.00","5,363.55","4,121.21","78.00"
"712,554,183.00","65.00","F","2.00","graduacao","solteiro","$40K - $60K","blue","54.00","4.00","2.00","3.00","3,009.73","4,070.40","71.00"
"721,315,233.00","47.00","M","4.00","ensino medio","solteiro","$40K - $60K","silver","32.00","3.00","4.00","3.00","18,535.64","3,780.62","70.00"
"714,766,383.00","42.00","M","3.00","ensino medio","solteiro","menos que $40K","blue","24.00","4.00","2.00","3.00","2,171.00","4,992.59","77.00"
"797,491,683.00","45.00","M","5.00","na","casado","$80K - $120K","silver","39.00","2.00","3.00","2.00","34,516.86","2,234.59","49.00"
"714,157,908.00","57.00","F","0.00","na","casado","menos que $40K","blue","42.00","5.00","4.00","1.00","2,376.37","3,795.72","71.00"
"714,588,408.00","51.00","F","3.00","sem educacao formal","casado","menos que $40K","blue","43.00","4.00","2.00","3.00","2,882.83","4,446.01","68.00"
"719,627,133.00","50.00","F","1.00","mestrado","solteiro","menos que $40K","blue","37.00","4.00","4.00","3.00","3,277.79","3,965.59","59.00"
"714,125,883.00","47.00","M","2.00","na","casado","$80K - $120K","blue","36.00","6.00","1.00","2.00","2,514.93","3,696.50","71.00"
"712,865,583.00","57.00","F","5.00","mestrado","casado","$40K - $60K","blue","49.00","4.00","2.00","2.00","3,301.86","3,939.07","69.00"
"779,363,283.00","48.00","M","3.00","doutorado","solteiro","$60K - $80K","blue","34.00","4.00","2.00","3.00","12,391.07","4,376.56","86.00"
"779,224,758.00","47.00","F","2.00","doutorado","solteiro","menos que $40K","blue","37.00","4.00","2.00","3.00","2,168.88","3,828.80","86.00"
"718,775,808.00","42.00","F","3.00","na","casado","na","blue","31.00","3.00","4.00","1.00","7,762.82","5,153.30","77.00"
"710,267,583.00","45.00","F","3.00","doutorado","divorciado","na","blue","33.00","6.00","2.00","3.00","12,587.19","3,914.48","83.00"
"711,305,208.00","52.00","M","2.00","na","casado","$60K - $80K","blue","36.00","6.00","4.00","3.00","14,785.82","4,354.11","70.00"
"717,531,483.00","37.00","M","2.00","ensino medio","solteiro","$60K - $80K","blue","21.00","5.00","2.00","2.00","3,433.41","4,444.36","87.00"
